회차,등수,번호,상호명,주소
440,2,5,기타_검증용,서울 노원구 상계동  716-3대지약국앞노상
440,2,6,서울식품,서울 마포구 대흥동  200-3
440,2,7,버스카드충전소,서울 서초구 신반포로 205 6동쇼핑앞
440,2,8,바로정보,서울 양천구 공항대로 562
440,2,9,갑부복권,서울 용산구 한남동  631-5
440,2,10,클린마트,서울 은평구 응암동  61-53  1층
440,2,11,GS25(청룡),부산 금정구 청룡동  633-21
440,2,12,로또판매점,부산 남구 석포로 41
440,2,13,로터리복권방,부산 서구 자갈치로 4
440,2,14,오렌지데이연산점,부산 연제구 거제천로 174
440,2,15,화성로또,대구 달성군 명천로 241 명곡미래빌5단지106호
440,2,16,복권명당(동아스포츠점),대구 수성구 지범로 91 1층
440,2,17,삼천리복권방,인천 연수구 동춘2동  942아주상가114
440,2,18,훼미리마트(송도점),인천 연수구 옥련동  540-4
440,2,19,월드컵복권방,경기 광주시 경안로 20
440,2,20,프리웨이스토어,경기 광주시 회안대로 605 1층
440,2,21,태양정보통신,경기 광주시 고불로 56 상가1층
440,2,22,서울복권방,경기 동두천시 어수로 116
440,2,23,플러스마트,경기 성남시 중원구 광명로 33 1층
440,2,24,각골할인마트,경기 안산시 상록구 각골로 37
440,2,25,안산삼성홈플러스로또복권판매점,경기 안산시 상록구 성포동 586삼성홈플러스
440,2,26,버스표가판점,경기 안양시 동안구 동안로 125-2 범계역4-1출구앞 버스표가판점
440,2,27,황금복권마트,경기 이천시 증신로325번길 5 1층
440,2,28,역전광장상회,경기 파주시 금촌1동  329-19
440,2,29,현대25시편의점,경기 파주시 봉천로 33-1
440,2,30,돈벼락복권,강원 태백시 번영로 356
440,2,31,서울로또방,충북 옥천군 삼금로 8
440,2,32,하이로또복권,충북 청주시 흥덕구 사창동 422번지
440,2,33,로또판매점,전북 장수군 싸리재로 18
440,2,34,복권천국,전남 여수시 선소로 62 부영아파트상가4동1-2호
440,2,35,천하명당,전남 여수시 망마로 107
440,2,36,로또복권GM24시인의점,경북 구미시 신당1로4길 3 101호~102호
440,2,37,남해복권,경남 남해군 남해읍  북변리 125-15
440,2,38,소망복권방,경남 양산시 중부동  691-17
440,2,39,훼미리마트(통영항남점),경남 통영시 항남동  197-25
440,2,40,참조은복권방,경남 통영시 중앙로 38
440,2,41,로또복권판매,경남 하동군 중앙로 12 1층
441,1,1,복권왕국,인천 동구 화평동  449-2
441,1,2,오천억복권방,광주 서구 상무대로 1087
441,1,3,행운복권,경기 군포시 곡란로 24 108호
441,1,4,로또복권대박,경북 상주시 상산로 338
441,2,1,가로판매점,서울 강동구 양재대로 1443
441,2,2,현대마트,서울 강서구 공항대로 649 103호
441,2,3,로또복권판매소,서울 관악구 신림동  1422-41
441,2,4,다모아복권방,서울 구로구 서해안로30길 13-7 1층
441,2,5,학림서점,서울 동작구 노량진로 228
441,2,6,GS25(망원희망),서울 마포구 망원동  406-16
441,2,7,노다지복권방,서울 성동구 성수동2가  289-3061층3호
441,2,8,로또대박복권,서울 영등포구 양평동4가  64-1
441,2,9,GS25(터미널1),부산 금정구 노포동  133터미널내2층4호 GS25종합터미널1호점
441,2,10,부일카서비스,부산 동구 자성로133번길 35
441,2,11,복쓰리로또방,부산 사상구 감전동  130-2
441,2,12,반여상회,부산 해운대구 선수촌로 190 1층
441,2,13,씨스페이스(상인대동),대구 달서구 상인동  1457-10
441,2,14,거봉마트(원고개시장),대구 서구 북비산로 310
441,2,15,메트로세븐(동암점),인천 부평구 십정동  474-1 동암역사내 로또판매부스
441,2,16,명당터복권,인천 부평구 삼산동  460-8삼산프라자105
441,2,17,힘찬슈퍼 복권방,인천 부평구 장제로 112
441,2,18,복권판매소,대전 동구 대1동  152-5
441,2,19,금두꺼비복권방,경기 고양시 일산서구 강성로 263 재성빌딩1층
441,2,20,로또복권방,경기 고양시 일산동구 성석동 1079-41층일부(더브러마트내)
441,2,21,코리아마트,경기 광명시 안재로14번길 27
441,2,22,바이더웨이구리한성점,경기 구리시 이문안로 49 한성1차아파트상가102호
441,2,23,복권방,경기 군포시 당동로 8
441,2,24,복권방,경기 군포시 당동로 8
441,2,25,복권천국,경기 부천시 부일로 502
441,2,26,샤르마트복권방,경기 성남시 분당구 금곡동 166이코노샤르망113
441,2,27,행운복권방,경기 성남시 중원구 금상로 118 1층
441,2,28,팡팡사동복권방,경기 안산시 상록구 석호로 189 101호
441,2,29,김포마트로또방,경기 안산시 상록구 오목로 50
441,2,30,터미널로또,경기 연천군 온골로 31
441,2,31,포유25다농점,경기 오산시 오산동  924-1거성그린프라자114
441,2,32,유방매표소,경기 용인시 처인구 유방동 310-10
441,2,33,TOTO,강원 강릉시 주문로 55
441,2,34,한성로또복권,강원 정선군 고한읍  고한리57-5
441,2,35,그린24시편의점,충북 청주시 서원구 수곡로 12
441,2,36,태안로또복권방,충남 태안군 독샘로 57
441,2,37,다원마트,경북 김천시 영남대로 1953
441,2,38,로또복권대박,경북 상주시 상산로 338
441,2,39,행운복권방,경남 양산시 덕계로 27
441,2,40,나라복권,경남 진주시 호탄동  961-31
441,2,41,노다지복권방,경남 창녕군 명덕로 49
441,2,42,옥포상회,경남 창원시 의창구 의창대로 66 CU편의점
442,1,1,GS25(광복),부산 중구 동광동2가  7-2
442,1,2,도깨비복권방,인천 계양구 봉오대로 677
442,1,3,GS25(하이비젼),인천 남동구 구월동  1141-7하이비젼빌딩101
442,1,4,복권마을,인천 부평구 마장로 430
442,1,5,미래복권닷컴,경기 성남시 분당구 분당동 67건영아파트상가 113호
442,1,6,동아슈퍼마켓,경기 안산시 단원구 원곡동 748-6
442,1,7,인덕원가판점,경기 안양시 동안구 관양2동 1488-6
442,1,8,반딧불로또,전북 무주군 무주읍  읍내리 249-4
442,1,9,삼례로또복권,전북 완주군 동학로 32
442,2,1,지원물산,서울 노원구 공릉로 108
442,2,2,토큰박스,서울 동작구 흑석로 106-5 가판점
442,2,3,후레쉬벨리,서울 종로구 숭인동길 35
442,2,4,로또복권,부산 해운대구 우동  952세븐일레븐
442,2,5,코리아로또성서공단점,대구 달서구 호림동  10B동코너
442,2,6,드림마트복권,대구 서구 비산7동  1717-2
442,2,7,승차권판매소,대구 중구 북성로3길 51 앞도로
442,2,8,산밭들마트,광주 동구 동명동  161-7번지1층상가
442,2,9,동부슈퍼,대전 동구 동서대로 1706
442,2,10,GS25(대전안영),대전 중구 안영동  656-5
442,2,11,미니슈퍼,대전 중구 유천로 47
442,2,12,행운복권방,울산 울주군 연안1길 3 상아아파트상가107
442,2,13,주택복권(운수대통),경기 군포시 군포로 489-2
442,2,14,로또복권,경기 성남시 분당구 금곡동 192두산위브상가109-104호
442,2,15,썬마트서현점,경기 성남시 분당구 서현동 269-1 126호
442,2,16,분당고속터미널,경기 성남시 분당구 성남대로925번길 16 테마폴리스1층
442,2,17,GS25(안산본),경기 안산시 상록구 본오동 872-19한미빌딩1층101
442,2,18,금성24시편의점,경기 양주시 화합로 1355
442,2,19,황금대박복권나라,경기 용인시 처인구 금령로85번길 16
442,2,20,대박찬스복권방,경기 용인시 기흥구 상갈로 1
442,2,21,토토세상,강원 원주시 조엄로 215 1층
442,2,22,가야로또복권방,충북 충주시 행정13길 1 1층 복권방
442,2,23,대박행운복권방,충남 아산시 온천대로 104 1층 103호
442,2,24,행운복권방,충남 예산군 예산읍  예산리    178
442,2,25,로또판매,전남 영광군 영광읍  남천리 324-10
442,2,26,삼삼마트,경남 진주시 진주대로 1165-1
442,2,27,노다지복권방,경남 창녕군 명덕로 49
443,1,1,엘도라도복권점문점,서울 광진구 용마산로 47
443,1,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111
443,1,3,명당복권,서울 동대문구 왕산로 112-1 가판
443,1,4,행운가판점,서울 용산구 한강대로 80
443,1,5,1등복권방,울산 울주군 언양읍  남부리 126-1언양편의점
443,1,6,보광훼미리마트수내트라펠리스,"경기 성남시 분당구 황새울로 234 102호 (수내동, 분당트라팰리스)"
443,1,7,로또복권장항점,충남 서천군 장항읍  창선리   632-2
443,1,8,부흥청과식품점,경북 경산시 하양로 35 우방3차상가
443,1,9,다음정보텔레콤(훼미리마트내),경남 진주시 진양호로 243 CU편의점내
443,2,1,단골집편의점,서울 강동구 구천면로 194
443,2,2,가로판매점,서울 관악구 신림동  1424-11가판점
443,2,3,영아식품,서울 동대문구 전농로 129
443,2,4,영아식품,서울 동대문구 전농로 129
443,2,5,로또복권판매소,서울 마포구 마포대로 44 진도빌딩앞
443,2,6,마포구공덕동461,서울 마포구 공덕동  461신영지웰103
443,2,7,J-마트,서울 서초구 반포동  19-3센트럴시티1층125
443,2,8,행복슈퍼,서울 성북구 동소문로 49
443,2,9,복권나라,서울 송파구 잠실3동  40-1 롯데월드 잠실지하상가상담실옆
443,2,10,럭키슈퍼,서울 용산구 후암로 52
443,2,11,자현당,서울 종로구 북촌로 10 1층
443,2,12,복권나라,서울 중구 남대문로5가  12-5
443,2,13,노다지로또,서울 중랑구 겸재로 217
443,2,14,우리들마트,"부산 동래구 온천장로119번길 20 10호(온천동, 온천아파트 점포)"
443,2,15,로또구포점,부산 북구 덕천2길 23-3 1층
443,2,16,복권명당,부산 해운대구 아랫반송로 11
443,2,17,아진동대구역광장,대구 동구 신암동  294번지
443,2,18,1001복권,인천 계양구 계산동  1083-8프리랜서빌105호
443,2,19,욱일슈퍼,인천 부평구 경인로 1144
443,2,20,로또복권,인천 부평구 길주남로102번길 2
443,2,21,잉크션,대전 서구 도산로 310
443,2,22,월드이동통신,대전 중구 충무로 169 1층 슈퍼
443,2,23,행운복권,경기 남양주시 진건읍  용정리 771-10
443,2,24,피아치,경기 부천시 원미구 상동 457-2
443,2,25,북문복권방,경기 수원시 장안구 정조로 927-1
443,2,26,GS25(수원행복),경기 수원시 영통구 영통동 974-6세일빌딩111
443,2,27,희망복권방,경기 수원시 팔달구 고등동 108
443,2,28,아주명당복권방,경기 시흥시 정왕신길로 141 아주아파트상가104호
443,2,29,복권명당,경기 안성시 승두길 62
443,2,30,행복한집,경기 오산시 경기대로148번길 8
443,2,31,가수로또복권,경기 오산시 발안로 1354
443,2,32,광동서점,경기 의정부시 서부로 693
443,2,33,미성슈퍼,경기 파주시 문향로 39
443,2,34,율암25시편의점,경기 화성시 시청로 822
443,2,35,복권나라(횡성점),강원 횡성군 횡성읍  읍하리71
443,2,36,또또복권방,전북 익산시 고봉로32길 3
443,2,37,월드복권방,전북 익산시 서동로 59
443,2,38,굿모닝,전남 순천시 중앙로 220 굿모닝
443,2,39,로또복권대박,경북 상주시 상산로 338
443,2,40,훼미리마트고현점,경남 거제시 거제중앙로 1841
443,2,41,세정쇼핑,경남 창원시 마산회원구 내서읍 상곡리 16
444,1,1,행운복권,경기 군포시 곡란로 24 108호
444,1,2,버스가판대,경기 성남시 중원구 성남대로 1144
444,1,3,복돼지복권방,전북 익산시 선화로1길 4 배산시티프라자 1층 107호
444,2,1,복권명가,서울 구로구 개봉로 26
444,2,2,선서적,서울 금천구 독산로74길 6
444,2,3,선서적,서울 금천구 독산로74길 6
444,2,4,복권판매대(로또),서울 노원구 중계동  346-13롯데마트앞
444,2,5,보성정보통신,서울 서초구 양재동  279-6번지 1층
444,2,6,비원복권,서울 종로구 돈화문로 66 비원슈퍼
444,2,7,로또복권방,서울 종로구 효제동  248-1
444,2,8,오렌지데이양정점,부산 부산진구 양정동  502-26
444,2,9,셀프카메라,부산 부산진구 가야대로443번길 30
444,2,10,훼미리25,대구 남구 대명로 234-2 오케이할인마트
444,2,11,수성복권,대구 수성구 시지로1길 29 1층 복권판매점
444,2,12,노다지복권방유성온천,대전 유성구 진잠로 100
444,2,13,천하복권방,울산 동구 전하로 29
444,2,14,복권판매소,경기 수원시 장안구 율전동 99-55개그스토리
444,2,15,한아름복권방(매탄점),경기 수원시 영통구 권선로 808
444,2,16,온누리로또,경기 수원시 권선구 세류동 1075-2 1층
444,2,17,복권명당,경기 용인시 처인구 용문로 142 1층
444,2,18,부발대박복권방,경기 이천시 부발읍  무촌리 166-88
444,2,19,명동열쇠,강원 춘천시 중앙로 57 신한은행춘천중앙지점옆 가판
444,2,20,대박찬스,충북 청주시 흥덕구 가경로161번길 3
444,2,21,에스마트,충남 천안시 서북구 봉서산샛길 64 CU편의점
444,2,22,우진슈퍼,전북 군산시 지곡로 30
444,2,23,세방매점,경북 경주시 산업로 4447 (용강동)
444,2,24,드림마트,경북 구미시 형곡로34길 4 GS25구미형곡 스타점
444,2,25,성원마트,경남 창원시 성산구 대정로 73 성원1차상가120호 이마트24
444,2,26,훼미리마트함양한주점,경남 함양군 고운로 80-1
445,1,1,또와식품,서울 강서구 양천로 694
445,1,2,훼미리마트(대림중앙점),서울 영등포구 대림3동  775-7
445,1,3,은경슈퍼,부산 사하구 다대동  920-7
445,1,4,천하명당복권,대구 북구 칠곡중앙대로 545
445,1,5,GS25(대전대림),대전 유성구 궁동  405-11
445,1,6,왕대박,경기 평택시 안정순환로172번길 29
445,1,7,행운복권,충북 제천시 명륜로 67 1층
445,2,1,로또판매점,서울 강남구 역삼동  690-29지층함지마트내
445,2,2,강북구교통카드판매대,서울 강북구 미아동  688-4종로약국앞
445,2,3,천하명당복권방,서울 광진구 능동로 413
445,2,4,스파,서울 노원구 동일로 1493 주공10단지종합상가111
